variable,value
CQ,5.983870967741935
CQ,5.935483870967742
CQ,6.17741935483871
CQ,6.0
CQ,5.967741935483871
CQ,6.145161290322581
CQ,6.17741935483871
CQ,6.17741935483871
CQ,6.145161290322581
CQ,6.193548387096774
CQ,6.419354838709677
CQ,6.096774193548387
CQ,6.258064516129032
CQ,6.0
CQ,5.951612903225806
CQ,6.080645161290323
CQ,6.0
CQ,6.0
CQ,6.516129032258065
CQ,6.161290322580645
CQ,6.096774193548387
CQ,6.274193548387097
CQ,6.32258064516129
CQ,6.145161290322581
CQ,6.096774193548387
CQ,6.096774193548387
CQ,6.016129032258065
CQ,5.951612903225806
CQ,6.17741935483871
CQ,6.129032258064516
CQ,6.032258064516129
CQ,5.903225806451613
CQ,6.338709677419355
CQ,6.370967741935484
CQ,6.161290322580645
CQ,6.209677419354839
CQ,6.17741935483871
CQ,6.193548387096774
CQ,5.951612903225806
CQ,6.225806451612903
CQ,6.145161290322581
CQ,6.145161290322581
CQ,6.241935483870968
CQ,6.241935483870968
CQ,6.016129032258065
CQ,5.951612903225806
CQ,6.451612903225806
CQ,6.225806451612903
CQ,6.161290322580645
CQ,6.112903225806452
CQ,6.306451612903226
CQ,6.306451612903226
CQ,6.17741935483871
CQ,6.112903225806452
CQ,5.967741935483871
CQ,6.209677419354839
CQ,6.306451612903226
CQ,6.209677419354839
CQ,6.096774193548387
CQ,6.145161290322581
CQ,6.048387096774194
CQ,6.145161290322581
CQ,6.161290322580645
CQ,6.080645161290323
CQ,6.112903225806452
CQ,6.241935483870968
CQ,6.112903225806452
CQ,6.064516129032258
CQ,6.0
CQ,6.032258064516129
CQ,5.983870967741935
CQ,6.306451612903226
CQ,6.048387096774194
CQ,6.354838709677419
CQ,6.032258064516129
CQ,6.129032258064516
CQ,6.258064516129032
CQ,6.225806451612903
CQ,6.193548387096774
CQ,6.225806451612903
CQ,6.096774193548387
CQ,6.209677419354839
CQ,5.951612903225806
CQ,6.258064516129032
CQ,6.209677419354839
CQ,5.967741935483871
CQ,6.096774193548387
CQ,6.370967741935484
CQ,6.112903225806452
CQ,6.129032258064516
CQ,5.806451612903226
CQ,6.290322580645161
CQ,5.967741935483871
CQ,6.225806451612903
CQ,5.967741935483871
CQ,6.209677419354839
CQ,6.064516129032258
CQ,6.145161290322581
CQ,6.580645161290323
CQ,5.983870967741935
CQ,6.080645161290323
CQ,5.951612903225806
CQ,6.161290322580645
CQ,6.193548387096774
CQ,6.080645161290323
CQ,5.951612903225806
CQ,6.209677419354839
CQ,6.032258064516129
CQ,5.774193548387097
CQ,6.096774193548387
CQ,5.887096774193548
CQ,5.935483870967742
CQ,6.209677419354839
CQ,5.887096774193548
CQ,6.0
CQ,6.306451612903226
CQ,5.967741935483871
CQ,6.016129032258065
CQ,6.016129032258065
CQ,5.935483870967742
CQ,6.516129032258065
CQ,6.209677419354839
CQ,5.919354838709677
CQ,6.32258064516129
CQ,5.919354838709677
CQ,6.306451612903226
CQ,6.193548387096774
CQ,6.145161290322581
CQ,6.225806451612903
CQ,6.209677419354839
CQ,6.209677419354839
CQ,6.225806451612903
CQ,6.096774193548387
CQ,6.17741935483871
CQ,6.080645161290323
CQ,6.064516129032258
CQ,6.080645161290323
CQ,6.016129032258065
CQ,6.161290322580645
CQ,6.370967741935484
CQ,6.0
CQ,6.112903225806452
CQ,6.193548387096774
CQ,6.338709677419355
IR,5.6440677966101696
IR,5.932203389830509
IR,5.915254237288136
IR,5.745762711864407
IR,5.661016949152542
IR,5.677966101694915
IR,5.694915254237288
IR,5.610169491525424
IR,5.627118644067797
IR,5.8474576271186445
IR,5.661016949152542
IR,5.898305084745763
IR,5.830508474576271
IR,5.677966101694915
IR,5.830508474576271
IR,5.898305084745763
IR,5.813559322033898
IR,5.932203389830509
IR,5.745762711864407
IR,5.593220338983051
IR,5.762711864406779
IR,5.796610169491525
IR,5.745762711864407
IR,5.813559322033898
IR,5.762711864406779
IR,5.677966101694915
IR,5.8474576271186445
IR,5.915254237288136
IR,5.9491525423728815
IR,5.915254237288136
IR,5.711864406779661
IR,5.779661016949152
IR,5.4576271186440675
IR,5.796610169491525
IR,5.813559322033898
IR,5.813559322033898
IR,5.627118644067797
IR,5.813559322033898
IR,5.694915254237288
IR,5.830508474576271
IR,5.593220338983051
IR,5.779661016949152
IR,5.779661016949152
IR,5.677966101694915
IR,5.559322033898305
IR,5.508474576271187
IR,5.47457627118644
IR,5.491525423728813
IR,6.135593220338983
IR,5.864406779661017
IR,5.932203389830509
IR,5.661016949152542
IR,5.745762711864407
IR,5.915254237288136
IR,5.745762711864407
IR,5.813559322033898
IR,5.694915254237288
IR,5.677966101694915
IR,5.6440677966101696
IR,5.864406779661017
IR,5.694915254237288
IR,5.830508474576271
IR,5.728813559322034
IR,5.762711864406779
IR,5.576271186440678
IR,5.728813559322034
IR,5.745762711864407
IR,5.762711864406779
IR,5.779661016949152
IR,5.8474576271186445
IR,5.677966101694915
IR,5.593220338983051
IR,5.796610169491525
IR,5.627118644067797
IR,5.661016949152542
IR,5.677966101694915
IR,5.491525423728813
IR,5.88135593220339
IR,5.813559322033898
IR,5.728813559322034
IR,5.677966101694915
IR,5.661016949152542
IR,5.898305084745763
IR,5.627118644067797
IR,5.779661016949152
IR,5.5423728813559325
IR,5.88135593220339
IR,5.6440677966101696
IR,5.966101694915254
IR,5.864406779661017
IR,5.627118644067797
IR,5.966101694915254
IR,5.796610169491525
IR,5.762711864406779
IR,5.661016949152542
IR,5.440677966101695
IR,5.661016949152542
IR,5.779661016949152
IR,5.830508474576271
IR,5.52542372881356
IR,5.728813559322034
IR,5.762711864406779
IR,5.796610169491525
IR,5.694915254237288
IR,5.864406779661017
IR,5.779661016949152
IR,5.627118644067797
IR,5.728813559322034
IR,5.6440677966101696
IR,5.762711864406779
IR,5.6440677966101696
IR,6.0
IR,5.694915254237288
IR,5.88135593220339
IR,5.661016949152542
IR,5.745762711864407
IR,5.864406779661017
IR,5.508474576271187
IR,5.983050847457627
IR,5.762711864406779
IR,5.779661016949152
IR,5.610169491525424
IR,5.796610169491525
IR,5.5423728813559325
IR,5.898305084745763
IR,5.813559322033898
IR,5.796610169491525
IR,5.661016949152542
IR,5.830508474576271
IR,5.898305084745763
IR,5.728813559322034
IR,5.898305084745763
IR,5.677966101694915
IR,5.508474576271187
IR,5.576271186440678
IR,5.5423728813559325
IR,5.610169491525424
IR,5.745762711864407
IR,5.728813559322034
IR,5.762711864406779
IR,6.135593220338983
IR,5.610169491525424
IR,5.779661016949152
IR,5.610169491525424
IR,5.830508474576271
IR,5.830508474576271
IR,5.915254237288136
IR,5.898305084745763
IR,5.813559322033898
IR,5.779661016949152
IR,5.576271186440678
IR,5.694915254237288
IR,5.9491525423728815
IR,5.932203389830509
IR,5.627118644067797
IR,5.694915254237288
IR,5.9491525423728815
IR,5.745762711864407
IR,5.88135593220339
IR,5.745762711864407
IR,5.796610169491525
IR,5.745762711864407
IR,5.677966101694915
IR,5.813559322033898
IR,5.627118644067797
IR,5.694915254237288
IR,5.8474576271186445
IR,5.762711864406779
IR,5.762711864406779
IR,5.423728813559322
IR,5.779661016949152
IR,5.779661016949152
IR,5.711864406779661
IR,5.9491525423728815
IR,5.559322033898305
IR,5.711864406779661
IR,5.711864406779661
IR,5.593220338983051
IR,5.779661016949152
IR,5.9491525423728815
IR,5.711864406779661
IR,5.694915254237288
IR,5.813559322033898
IR,5.9491525423728815
IR,5.728813559322034
IR,5.762711864406779
IR,5.728813559322034
IR,5.898305084745763
IR,5.389830508474576
IR,5.745762711864407
IR,5.745762711864407
IR,5.745762711864407
IR,5.932203389830509
IR,5.966101694915254
IR,5.508474576271187
IR,5.9491525423728815
IR,5.728813559322034
IR,5.88135593220339
IR,6.0508474576271185
IR,6.0
IR,5.576271186440678
IR,5.372881355932203
IR,5.728813559322034
IR,5.694915254237288
IR,5.779661016949152
IR,5.610169491525424
IR,5.593220338983051
IR,5.830508474576271
IR,5.762711864406779
IR,5.610169491525424
IR,5.779661016949152
IR,5.898305084745763
IR,5.677966101694915
IR,5.779661016949152
IR,5.745762711864407
IR,5.711864406779661
IR,6.033898305084746
IR,5.711864406779661
IR,5.9491525423728815
IR,5.52542372881356
IR,5.661016949152542
IR,5.694915254237288
IR,5.813559322033898
IR,5.813559322033898
IR,5.779661016949152
IR,5.9491525423728815
IR,5.796610169491525
IR,5.627118644067797
IR,5.559322033898305
IR,5.796610169491525
IR,5.932203389830509
IR,5.830508474576271
IR,5.779661016949152
IR,5.864406779661017
IR,5.932203389830509
IR,5.627118644067797
IR,5.6440677966101696
IR,5.52542372881356
IR,5.915254237288136
IR,5.762711864406779
IR,6.11864406779661
IR,5.593220338983051
IR,5.8474576271186445
IR,5.711864406779661
IR,5.661016949152542
IR,5.728813559322034
IR,5.627118644067797
IR,5.576271186440678
IR,5.745762711864407
IR,5.932203389830509
IR,5.745762711864407
IR,5.88135593220339
IR,5.762711864406779
IR,5.677966101694915
IR,5.745762711864407
IR,5.813559322033898
IR,5.745762711864407
IR,5.813559322033898
IR,5.762711864406779
IR,5.728813559322034
IR,5.694915254237288
IR,5.745762711864407
IR,5.830508474576271
IR,5.627118644067797
IR,5.983050847457627
IR,5.864406779661017
IR,5.915254237288136
IR,5.593220338983051
IR,5.728813559322034
IR,5.593220338983051
IR,5.593220338983051
IR,5.508474576271187
IR,5.745762711864407
IR,5.796610169491525
IR,5.864406779661017
IR,5.830508474576271
IR,5.796610169491525
IR,5.661016949152542
IR,5.610169491525424
IR,5.813559322033898
IR,5.779661016949152
IR,5.508474576271187
IR,5.762711864406779
IR,5.423728813559322
IR,5.8474576271186445
IR,5.491525423728813
IR,5.711864406779661
IR,5.6440677966101696
IR,5.88135593220339
IR,5.779661016949152
IR,5.728813559322034
IR,5.491525423728813
IR,5.762711864406779
IR,5.694915254237288
IR,5.915254237288136
IR,5.627118644067797
IR,5.728813559322034
IR,5.762711864406779
IR,5.661016949152542
IR,5.627118644067797
IR,5.915254237288136
IR,5.610169491525424
IR,5.6440677966101696
IR,5.830508474576271
IR,5.9491525423728815
IR,5.677966101694915
IR,5.745762711864407
IR,5.8474576271186445
IR,5.576271186440678
IR,5.52542372881356
IR,5.508474576271187
IR,5.728813559322034
IR,5.4576271186440675
IR,5.661016949152542
IR,5.711864406779661
IR,5.661016949152542
IR,5.983050847457627
IR,5.576271186440678
IR,5.8474576271186445
IR,5.796610169491525
IR,5.762711864406779
IR,5.796610169491525
IR,5.779661016949152
IR,6.033898305084746
IR,5.627118644067797
IR,5.745762711864407
IR,5.796610169491525
IR,6.0
IR,5.711864406779661
IR,5.593220338983051
IR,5.728813559322034
IR,5.813559322033898
IR,5.898305084745763
IR,5.593220338983051
IR,5.745762711864407
IR,5.5423728813559325
IR,5.796610169491525
IR,5.677966101694915
IR,5.813559322033898
IR,5.8474576271186445
IR,5.745762711864407
IR,5.5423728813559325
IR,5.745762711864407
IR,5.745762711864407
IR,5.694915254237288
IR,5.694915254237288
IR,5.864406779661017
IR,5.813559322033898
IR,5.627118644067797
IR,5.830508474576271
IR,5.796610169491525
IR,5.88135593220339
IR,5.813559322033898
IR,5.88135593220339
IR,5.677966101694915
IR,5.932203389830509
IR,5.627118644067797
IR,5.915254237288136
IR,5.8474576271186445
IR,5.932203389830509
IR,5.830508474576271
IR,5.898305084745763
IR,5.508474576271187
IR,5.559322033898305
IR,5.610169491525424
IR,5.796610169491525
IR,5.694915254237288
IR,5.677966101694915
IR,5.745762711864407
IR,5.423728813559322
IR,5.864406779661017
IR,5.796610169491525
IR,5.677966101694915
IR,5.779661016949152
IR,5.677966101694915
IR,5.627118644067797
IR,5.745762711864407
IR,5.762711864406779
IR,5.728813559322034
IR,5.593220338983051
IR,5.813559322033898
IR,5.745762711864407
IR,5.711864406779661
IR,5.745762711864407
IR,5.779661016949152
IR,5.559322033898305
IR,5.762711864406779
IR,5.762711864406779
IR,5.983050847457627
IR,5.762711864406779
IR,5.677966101694915
IR,5.915254237288136
IR,5.559322033898305
IR,5.745762711864407
IR,5.491525423728813
IR,5.932203389830509
IR,5.728813559322034
IR,5.728813559322034
IR,5.661016949152542
IR,5.8474576271186445
IR,5.677966101694915
IR,5.677966101694915
IR,5.52542372881356
IR,5.8474576271186445
IR,5.728813559322034
IR,5.593220338983051
IR,5.6440677966101696
IR,5.661016949152542
IR,5.779661016949152
IR,5.576271186440678
IR,5.762711864406779
IR,5.593220338983051
IR,5.796610169491525
IR,5.610169491525424
IR,5.711864406779661
IR,5.796610169491525
IR,5.966101694915254
IR,5.745762711864407
IR,5.627118644067797
IR,5.762711864406779
IR,5.711864406779661
IR,5.661016949152542
IR,5.6440677966101696
IR,5.576271186440678
IR,5.711864406779661
IR,5.593220338983051
IR,5.694915254237288
IR,5.796610169491525
IR,5.661016949152542
IR,5.576271186440678
IR,5.728813559322034
IR,5.864406779661017
IR,5.915254237288136
IR,5.6440677966101696
IR,5.796610169491525
IR,5.864406779661017
IR,5.88135593220339
IR,5.915254237288136
IR,5.813559322033898
IR,5.864406779661017
IR,5.813559322033898
IR,5.6440677966101696
IR,5.88135593220339
IR,5.610169491525424
IR,5.491525423728813
IR,5.728813559322034
IR,5.898305084745763
IR,5.983050847457627
IR,6.186440677966102
IR,5.864406779661017
IR,5.694915254237288
IR,5.796610169491525
IR,5.745762711864407
IR,5.610169491525424
IR,5.5423728813559325
IR,5.559322033898305
IR,5.88135593220339
IR,5.728813559322034
IR,5.813559322033898
IR,5.830508474576271
IR,6.084745762711864
IR,5.661016949152542
IR,5.6440677966101696
IR,5.6440677966101696
IR,6.016949152542373
IR,5.627118644067797
IR,5.661016949152542
IR,5.813559322033898
IR,5.711864406779661
IR,5.694915254237288
IR,5.864406779661017
IR,5.6440677966101696
IR,5.898305084745763
IR,5.6440677966101696
IR,5.983050847457627
IR,5.694915254237288
IR,5.88135593220339
IR,5.508474576271187
IR,5.661016949152542
IR,5.627118644067797
IR,5.8474576271186445
IR,5.745762711864407
IR,5.762711864406779
IR,5.694915254237288
IR,5.677966101694915
IR,6.11864406779661
IR,5.440677966101695
IR,5.898305084745763
IR,5.610169491525424
IR,5.610169491525424
IR,5.610169491525424
IR,5.661016949152542
IR,5.762711864406779
IR,5.694915254237288
IR,5.593220338983051
IR,5.932203389830509
IR,5.694915254237288
IR,5.898305084745763
IR,5.677966101694915
IR,5.88135593220339
IR,5.52542372881356
IR,5.627118644067797
IR,5.983050847457627
IR,5.864406779661017
IR,5.898305084745763
IR,6.0
IR,5.8474576271186445
IR,5.677966101694915
IR,5.796610169491525
IR,5.796610169491525
IR,5.745762711864407
IR,5.728813559322034
IR,5.9491525423728815
IR,5.88135593220339
IR,5.711864406779661
IR,5.796610169491525
IR,5.8474576271186445
IR,5.728813559322034
IR,5.593220338983051
IR,5.762711864406779
IR,5.88135593220339
IR,5.898305084745763
IR,5.694915254237288
IR,5.966101694915254
IR,5.830508474576271
IR,5.88135593220339
IR,5.813559322033898
IR,5.8474576271186445
IR,5.9491525423728815
IR,5.813559322033898
IR,5.983050847457627
IR,5.6440677966101696
IR,5.779661016949152
IR,5.932203389830509
IR,5.779661016949152
IR,5.5423728813559325
IR,5.576271186440678
IR,5.728813559322034
IR,5.728813559322034
IR,5.661016949152542
IR,5.796610169491525
IR,5.661016949152542
IR,5.661016949152542
IR,5.88135593220339
IR,5.711864406779661
IR,5.796610169491525
IR,5.745762711864407
IR,5.932203389830509
IR,5.6440677966101696
IR,5.779661016949152
IR,5.88135593220339
IR,5.6440677966101696
IR,5.52542372881356
IR,5.728813559322034
IR,5.52542372881356
IR,5.677966101694915
IR,5.677966101694915
IR,5.796610169491525
IR,5.813559322033898
IR,5.983050847457627
IR,5.593220338983051
IR,5.5423728813559325
IR,5.6440677966101696
IR,5.813559322033898
IR,5.88135593220339
IR,5.762711864406779
IR,5.864406779661017
IR,5.813559322033898
IR,5.6440677966101696
IR,5.8474576271186445
IR,5.966101694915254
IR,5.762711864406779
IR,5.661016949152542
IR,5.762711864406779
IR,5.6440677966101696
IR,5.915254237288136
IR,5.830508474576271
IR,5.711864406779661
IR,5.864406779661017
IR,5.9491525423728815
IR,5.796610169491525
IR,5.627118644067797
IR,5.610169491525424
IR,5.711864406779661
IR,5.745762711864407
IR,5.779661016949152
IR,5.593220338983051
IR,5.966101694915254
IR,5.4576271186440675
IR,5.694915254237288
IR,5.8474576271186445
IR,5.677966101694915
IR,5.864406779661017
IR,5.677966101694915
IR,5.8474576271186445
IR,5.779661016949152
IR,5.898305084745763
IR,5.711864406779661
IR,5.694915254237288
IR,5.966101694915254
IR,5.559322033898305
IR,5.864406779661017
IR,5.627118644067797
IR,5.8474576271186445
IR,5.610169491525424
IR,5.830508474576271
IR,5.593220338983051
IR,5.864406779661017
IR,5.762711864406779
IR,5.728813559322034
IR,5.6440677966101696
IR,5.745762711864407
IR,5.627118644067797
IR,5.9491525423728815
IR,5.830508474576271
IR,5.593220338983051
IR,5.830508474576271
IR,5.745762711864407
IR,5.6440677966101696
IR,5.677966101694915
IR,5.983050847457627
IR,5.8474576271186445
IR,5.745762711864407
IR,5.898305084745763
IR,5.898305084745763
IR,5.88135593220339
IR,5.762711864406779
IR,5.47457627118644
IR,5.796610169491525
IR,5.762711864406779
IR,5.898305084745763
IR,5.576271186440678
IR,5.830508474576271
IR,5.627118644067797
IR,5.864406779661017
IR,5.779661016949152
IR,5.440677966101695
IR,5.796610169491525
IR,5.508474576271187
IR,5.4576271186440675
IR,5.813559322033898
IR,5.491525423728813
IR,5.796610169491525
IR,5.864406779661017
IR,5.983050847457627
IR,5.661016949152542
IR,6.067796610169491
IR,5.779661016949152
IR,5.983050847457627
IR,5.779661016949152
IR,6.0
IR,5.694915254237288
IR,5.711864406779661
IR,5.762711864406779
IR,5.677966101694915
IR,5.8474576271186445
IR,5.932203389830509
IR,5.932203389830509
IR,5.9491525423728815
IR,5.745762711864407
IR,5.694915254237288
IR,5.864406779661017
IR,5.796610169491525
IR,5.711864406779661
IR,5.745762711864407
IR,5.6440677966101696
IR,5.8474576271186445
IR,6.067796610169491
IR,5.796610169491525
IR,6.0
IR,5.661016949152542
IR,5.677966101694915
IR,5.728813559322034
IR,5.610169491525424
IR,5.47457627118644
IR,5.830508474576271
IR,5.677966101694915
IR,5.6440677966101696
IR,6.0
IR,5.576271186440678
IR,5.610169491525424
IR,5.677966101694915
IR,5.559322033898305
IR,5.728813559322034
IR,5.4576271186440675
IR,5.966101694915254
IR,5.745762711864407
IR,5.915254237288136
IR,5.627118644067797
IR,5.830508474576271
IR,5.610169491525424
IR,5.52542372881356
IR,5.661016949152542
IR,6.016949152542373
IR,5.508474576271187
IR,5.694915254237288
IR,5.830508474576271
IR,5.627118644067797
IR,5.830508474576271
IR,5.661016949152542
IR,5.88135593220339
IR,5.559322033898305
IR,5.796610169491525
IR,5.796610169491525
IR,5.593220338983051
IR,5.88135593220339
IR,6.084745762711864
IR,5.9491525423728815
IR,5.88135593220339
IR,5.6440677966101696
IR,5.52542372881356
IR,5.694915254237288
IR,5.762711864406779
IR,5.661016949152542
IR,5.813559322033898
IR,5.830508474576271
IR,5.745762711864407
IR,5.745762711864407
IR,5.576271186440678
IR,5.864406779661017
IR,5.864406779661017
IR,5.677966101694915
IR,5.796610169491525
IR,5.576271186440678
IR,5.5423728813559325
IR,5.677966101694915
IR,5.508474576271187
IR,5.694915254237288
IR,5.593220338983051
IR,5.52542372881356
IR,5.661016949152542
IR,5.52542372881356
IR,5.728813559322034
IR,5.593220338983051
IR,5.779661016949152
IR,5.8474576271186445
IR,5.8474576271186445
IR,5.440677966101695
IR,6.033898305084746
IR,5.830508474576271
IR,5.610169491525424
IR,5.559322033898305
IR,5.593220338983051
IR,5.745762711864407
IR,5.610169491525424
IR,5.5423728813559325
IR,5.610169491525424
IR,5.88135593220339
IR,5.796610169491525
IR,5.559322033898305
IR,5.830508474576271
IR,5.864406779661017
IR,5.6440677966101696
IR,5.694915254237288
IR,5.694915254237288
IR,5.813559322033898
IR,5.779661016949152
IR,5.745762711864407
IR,5.813559322033898
IR,5.830508474576271
IR,5.779661016949152
IR,5.6440677966101696
IR,5.915254237288136
IR,5.711864406779661
IR,5.779661016949152
IR,5.576271186440678
IR,5.423728813559322
IR,5.762711864406779
IR,5.864406779661017
IR,5.559322033898305
IR,5.762711864406779
IR,5.9491525423728815
IR,5.762711864406779
IR,5.8474576271186445
IR,5.559322033898305
IR,6.11864406779661
IR,5.711864406779661
IR,5.559322033898305
IR,5.966101694915254
IR,5.711864406779661
IR,5.745762711864407
IR,5.576271186440678
IR,5.559322033898305
IR,5.966101694915254
IR,5.440677966101695
IR,5.47457627118644
IR,5.8474576271186445
IR,5.677966101694915
IR,5.864406779661017
IR,5.830508474576271
IR,5.694915254237288
IR,5.796610169491525
IR,5.88135593220339
IR,5.593220338983051
IR,5.661016949152542
IR,5.898305084745763
IR,5.508474576271187
IR,5.610169491525424
IR,5.593220338983051
IR,5.966101694915254
IR,5.898305084745763
IR,5.47457627118644
IR,5.52542372881356
IR,5.779661016949152
IR,5.677966101694915
IR,5.610169491525424
IR,5.779661016949152
IR,5.762711864406779
IR,5.830508474576271
IR,5.9491525423728815
IR,5.762711864406779
IR,5.6440677966101696
IR,5.6440677966101696
IR,5.711864406779661
IR,5.898305084745763
IR,6.016949152542373
IR,5.677966101694915
IR,5.5423728813559325
IR,5.627118644067797
IR,5.728813559322034
IR,5.711864406779661
IR,5.728813559322034
IR,5.677966101694915
IR,5.983050847457627
IR,5.830508474576271
IR,5.559322033898305
IR,5.88135593220339
IR,5.694915254237288
IR,5.779661016949152
IR,5.694915254237288
IR,5.779661016949152
IR,5.593220338983051
IR,5.779661016949152
IR,5.593220338983051
IR,5.779661016949152
IR,5.779661016949152
IR,5.559322033898305
IR,5.830508474576271
IR,5.779661016949152
IR,5.694915254237288
IR,5.8474576271186445
IR,5.966101694915254
IR,5.627118644067797
IR,5.711864406779661
IR,5.661016949152542
IR,5.745762711864407
IR,5.728813559322034
IR,5.694915254237288
IR,5.762711864406779
IR,5.203389830508475
IR,5.610169491525424
IR,5.796610169491525
IR,5.677966101694915
IR,5.711864406779661
IR,5.915254237288136
IR,5.694915254237288
IR,5.508474576271187
IR,5.627118644067797
IR,5.491525423728813
IR,5.830508474576271
IR,5.6440677966101696
IR,5.898305084745763
IR,5.779661016949152
IR,5.932203389830509
IR,5.779661016949152
IR,5.610169491525424
IR,5.610169491525424
IR,5.864406779661017
IR,5.406779661016949
IR,5.677966101694915
IR,5.47457627118644
IR,5.813559322033898
IR,5.6440677966101696
IR,5.8474576271186445
IR,5.932203389830509
IR,5.779661016949152
IR,5.830508474576271
IR,5.677966101694915
IR,5.677966101694915
IR,5.677966101694915
IR,5.813559322033898
IR,5.762711864406779
IR,5.559322033898305
IR,5.915254237288136
IR,5.864406779661017
IR,5.762711864406779
IR,5.576271186440678
IR,5.728813559322034
IR,5.728813559322034
IR,5.762711864406779
IR,5.983050847457627
IR,5.796610169491525
IR,5.6440677966101696
IR,5.576271186440678
IR,5.694915254237288
IR,5.576271186440678
IR,5.440677966101695
IR,5.694915254237288
IR,5.915254237288136
IR,5.711864406779661
IR,5.8474576271186445
IR,5.677966101694915
IR,5.830508474576271
IR,5.762711864406779
IR,5.830508474576271
IR,5.711864406779661
IR,5.762711864406779
IR,5.677966101694915
IR,5.677966101694915
IR,5.88135593220339
IR,5.661016949152542
IR,5.796610169491525
IR,5.4576271186440675
IR,5.661016949152542
IR,5.559322033898305
IR,5.864406779661017
IR,5.745762711864407
IR,5.779661016949152
IR,5.6440677966101696
IR,5.5423728813559325
IR,5.762711864406779
IR,5.779661016949152
IR,5.864406779661017
IR,6.033898305084746
IR,5.677966101694915
IR,5.8474576271186445
IR,5.745762711864407
IR,6.084745762711864
IR,5.8474576271186445
IR,6.0508474576271185
IR,5.627118644067797
IR,6.016949152542373
IR,5.52542372881356
IR,5.796610169491525
IR,5.711864406779661
IR,5.745762711864407
IR,5.796610169491525
IR,5.813559322033898
IR,5.762711864406779
IR,5.915254237288136
IR,5.898305084745763
IR,5.88135593220339
IR,5.864406779661017
IR,5.491525423728813
IR,5.711864406779661
IR,5.5423728813559325
IR,5.932203389830509
IR,5.796610169491525
IR,5.830508474576271
IR,5.711864406779661
IR,5.593220338983051
IR,5.864406779661017
IR,5.88135593220339
IR,5.796610169491525
IR,5.8474576271186445
IR,5.745762711864407
IR,5.694915254237288
IR,5.711864406779661
IR,5.559322033898305
IR,6.0
IR,5.559322033898305
IR,5.728813559322034
IR,6.101694915254237
IR,6.101694915254237
IR,5.5423728813559325
IR,5.796610169491525
IR,5.9491525423728815
IR,5.762711864406779
IR,5.728813559322034
IR,5.728813559322034
IR,5.796610169491525
IR,5.813559322033898
IR,5.88135593220339
IR,6.101694915254237
IR,5.4576271186440675
IR,5.796610169491525
IR,5.694915254237288
IR,5.915254237288136
IR,6.0508474576271185
IR,5.745762711864407
IR,5.6440677966101696
IR,5.559322033898305
IR,5.796610169491525
IR,5.491525423728813
IR,5.830508474576271
IR,5.694915254237288
IR,5.796610169491525
IR,5.762711864406779
IR,5.694915254237288
IR,5.728813559322034
IR,5.830508474576271
IR,5.661016949152542
IR,5.559322033898305
IR,5.762711864406779
IR,5.559322033898305
IR,5.694915254237288
IR,5.559322033898305
IR,5.711864406779661
IR,6.067796610169491
IR,5.52542372881356
IR,5.762711864406779
IR,5.8474576271186445
IR,5.728813559322034
IR,5.813559322033898
IR,5.88135593220339
IR,5.88135593220339
IR,5.830508474576271
IR,5.779661016949152
IR,6.101694915254237
IR,5.813559322033898
IR,5.677966101694915
IR,6.067796610169491
IR,5.9491525423728815
IR,5.6440677966101696
IR,5.8474576271186445
IR,5.491525423728813
IR,5.610169491525424
IR,5.627118644067797
IR,5.576271186440678
IR,5.813559322033898
IR,5.762711864406779
IR,5.745762711864407
IR,5.966101694915254
IR,5.627118644067797
IR,5.559322033898305
IR,5.728813559322034
IR,5.813559322033898
IR,5.8474576271186445
IR,5.745762711864407
IR,5.796610169491525
IR,5.610169491525424
IR,5.677966101694915
IR,5.779661016949152
IR,5.796610169491525
IR,5.88135593220339
IR,5.796610169491525
IR,5.864406779661017
IR,5.677966101694915
IR,5.762711864406779
IR,5.830508474576271
IR,6.084745762711864
IR,6.016949152542373
IR,5.830508474576271
IR,5.762711864406779
IR,5.9491525423728815
IR,5.796610169491525
IR,5.745762711864407
IR,6.016949152542373
IR,5.864406779661017
IR,5.728813559322034
IR,5.864406779661017
IR,5.898305084745763
IR,6.016949152542373
IR,5.694915254237288
IR,5.932203389830509
IR,5.661016949152542
IR,5.8474576271186445
IR,5.627118644067797
IR,5.593220338983051
IR,5.661016949152542
IR,5.406779661016949
IR,5.610169491525424
IR,5.796610169491525
IR,5.745762711864407
IR,5.898305084745763
IR,5.5423728813559325
IR,5.864406779661017
IR,5.762711864406779
IR,5.779661016949152
IR,5.711864406779661
IR,5.779661016949152
IR,5.47457627118644
IR,5.796610169491525
IR,5.661016949152542
IR,5.779661016949152
IR,5.610169491525424
IR,5.52542372881356
IR,5.576271186440678
IR,5.779661016949152
IR,5.762711864406779
IR,5.745762711864407
IR,5.796610169491525
IR,5.898305084745763
IR,5.6440677966101696
IR,5.6440677966101696
IR,5.779661016949152
IR,5.661016949152542
IR,5.796610169491525
IR,5.864406779661017
IR,5.864406779661017
IR,5.779661016949152
IR,5.728813559322034
IR,5.491525423728813
IR,5.762711864406779
IR,5.6440677966101696
IR,5.610169491525424
IR,5.610169491525424
IR,5.813559322033898
IR,5.813559322033898
IR,5.983050847457627
IR,5.627118644067797
IR,5.423728813559322
IR,5.711864406779661
IR,5.745762711864407
IR,5.677966101694915
IR,5.8474576271186445
IR,5.5423728813559325
IR,5.779661016949152
IR,5.610169491525424
